respondent_id,xyz_vaccine,seasonal_vaccine
47272,0.13,0.67
47273,0.16,0.81
47274,0.07,0.67
47275,0.19,0.21
47276,0.59,0.75
47277,0.44,0.66
47278,0.05,0.08
47279,0.3,0.74
47280,0.01,0.06
47281,0.46,0.59
47282,0.19,0.55
47283,0.04,0.16
47284,0.01,0.05
47285,0.15,0.37
47286,0.1,0.54
47287,0.21,0.2
47288,0.59,0.86
47289,0.64,0.81
47290,0.8,0.91
47291,0.08,0.3
47292,0.31,0.79
47293,0.22,0.6
47294,0.22,0.27
47295,0.03,0.09
47296,0.07,0.77
47297,0.16,0.19
47298,0.1,0.81
47299,0.27,0.67
47300,0.09,0.33
47301,0.03,0.89
47302,0.15,0.4
47303,0.1,0.59
47304,0.56,0.92
47305,0.06,0.17
47306,0.23,0.27
47307,0.36,0.46
47308,0.04,0.35
47309,0.13,0.25
47310,0.39,0.59
47311,0.09,0.18
47312,0.68,0.93
47313,0.02,0.12
47314,0.06,0.64
47315,0.37,0.36
47316,0.13,0.12
47317,0.13,0.23
47318,0.06,0.18
47319,0.39,0.71
47320,0.09,0.82
47321,0.08,0.3
47322,0.16,0.41
47323,0.08,0.27
47324,0.06,0.24
47325,0.02,0.12
47326,0.75,0.87
47327,0.01,0.07
47328,0.12,0.95
47329,0.1,0.77
47330,0.39,0.46
47331,0.06,0.05
47332,0.15,0.78
47333,0.11,0.61
47334,0.08,0.05
47335,0.0,0.61
47336,0.55,0.63
47337,0.19,0.18
47338,0.57,0.74
47339,0.08,0.14
47340,0.5,0.64
47341,0.12,0.65
47342,0.88,0.95
47343,0.09,0.3
47344,0.22,0.44
47345,0.11,0.36
47346,0.46,0.71
47347,0.36,0.7
47348,0.15,0.31
47349,0.09,0.2
47350,0.08,0.62
47351,0.1,0.16
47352,0.05,0.2
47353,0.16,0.41
47354,0.78,0.95
47355,0.04,0.86
47356,0.45,0.73
47357,0.24,0.25
47358,0.36,0.63
47359,0.07,0.53
47360,0.05,0.65
47361,0.16,0.24
47362,0.1,0.21
47363,0.14,0.6
47364,0.53,0.6
47365,0.1,0.82
47366,0.0,0.1
47367,0.42,0.62
47368,0.28,0.5
47369,0.05,0.16
47370,0.15,0.78
47371,0.05,0.23
47372,0.23,0.27
47373,0.47,0.72
47374,0.11,0.15
47375,0.1,0.6
47376,0.07,0.33
47377,0.12,0.29
47378,0.57,0.89
47379,0.23,0.53
47380,0.04,0.23
47381,0.13,0.45
47382,0.04,0.1
47383,0.63,0.64
47384,0.29,0.27
47385,0.09,0.34
47386,0.28,0.59
47387,0.17,0.87
47388,0.07,0.32
47389,0.14,0.65
47390,0.03,0.11
47391,0.65,0.95
47392,0.07,0.39
47393,0.19,0.28
47394,0.06,0.29
47395,0.53,0.66
47396,0.64,0.51
47397,0.29,0.54
47398,0.38,0.7
47399,0.07,0.81
47400,0.28,0.63
47401,0.03,0.07
47402,0.08,0.79
47403,0.08,0.5
47404,0.03,0.14
47405,0.09,0.3
47406,0.0,0.08
47407,0.52,0.61
47408,0.25,0.63
47409,0.66,0.77
47410,0.07,0.7
47411,0.1,0.54
47412,0.12,0.86
47413,0.02,0.09
47414,0.03,0.71
47415,0.54,0.81
47416,0.08,0.56
47417,0.06,0.35
47418,0.01,0.16
47419,0.85,0.94
47420,0.09,0.12
47421,0.12,0.36
47422,0.05,0.29
47423,0.63,0.38
47424,0.45,0.75
47425,0.21,0.3
47426,0.07,0.13
47427,0.47,0.52
47428,0.85,0.85
47429,0.07,0.18
47430,0.06,0.18
47431,0.04,0.24
47432,0.09,0.32
47433,0.56,0.85
47434,0.08,0.49
47435,0.08,0.09
47436,0.02,0.18
47437,0.32,0.71
47438,0.1,0.17
47439,0.03,0.94
47440,0.07,0.09
47441,0.04,0.29
47442,0.09,0.79
47443,0.48,0.78
47444,0.0,0.17
47445,0.05,0.07
47446,0.03,0.09
47447,0.07,0.16
47448,0.05,0.15
47449,0.13,0.45
47450,0.14,0.87
47451,0.12,0.49
47452,0.16,0.6
47453,0.74,0.96
47454,0.17,0.72
47455,0.14,0.47
47456,0.19,0.73
47457,0.39,0.42
47458,0.06,0.28
47459,0.68,0.62
47460,0.15,0.27
47461,0.38,0.73
47462,0.02,0.14
47463,0.14,0.41
47464,0.08,0.18
47465,0.34,0.59
47466,0.23,0.22
47467,0.51,0.49
47468,0.43,0.6
47469,0.12,0.81
47470,0.3,0.38
47471,0.33,0.61
47472,0.21,0.48
47473,0.04,0.23
47474,0.17,0.59
47475,0.01,0.07
47476,0.7,0.78
47477,0.5,0.6
47478,0.15,0.83
47479,0.21,0.39
47480,0.21,0.34
47481,0.03,0.11
47482,0.26,0.71
47483,0.7,0.84
47484,0.1,0.43
47485,0.09,0.24
47486,0.12,0.34
47487,0.64,0.82
47488,0.15,0.32
47489,0.19,0.5
47490,0.01,0.15
47491,0.24,0.5
47492,0.65,0.91
47493,0.03,0.15
47494,0.22,0.95
47495,0.08,0.15
47496,0.04,0.09
47497,0.29,0.94
47498,0.1,0.23
47499,0.85,0.91
47500,0.23,0.37
47501,0.14,0.34
47502,0.04,0.14
47503,0.11,0.46
47504,0.47,0.72
47505,0.12,0.23
47506,0.03,0.11
47507,0.07,0.16
47508,0.14,0.65
47509,0.02,0.16
47510,0.09,0.36
47511,0.35,0.71
47512,0.54,0.79
47513,0.02,0.12
47514,0.03,0.17
47515,0.14,0.43
47516,0.43,0.5
47517,0.16,0.29
47518,0.22,0.26
47519,0.45,0.81
47520,0.21,0.71
47521,0.01,0.15
47522,0.12,0.55
47523,0.35,0.69
47524,0.39,0.56
47525,0.09,0.18
47526,0.07,0.36
47527,0.33,0.53
47528,0.06,0.78
47529,0.03,0.25
47530,0.1,0.58
47531,0.06,0.54
47532,0.12,0.23
47533,0.16,0.54
47534,0.06,0.5
47535,0.34,0.74
47536,0.3,0.36
47537,0.06,0.24
47538,0.34,0.53
47539,0.72,0.91
47540,0.08,0.49
47541,0.04,0.1
47542,0.7,0.86
47543,0.02,0.15
47544,0.08,0.14
47545,0.48,0.82
47546,0.1,0.78
47547,0.34,0.73
47548,0.07,0.18
47549,0.14,0.23
47550,0.18,0.27
47551,0.23,0.94
47552,0.21,0.5
47553,0.04,0.19
47554,0.58,0.61
47555,0.12,0.31
47556,0.02,0.29
47557,0.09,0.89
47558,0.51,0.71
47559,0.86,0.91
47560,0.44,0.72
47561,0.16,0.56
47562,0.1,0.34
47563,0.02,0.09
47564,0.07,0.17
47565,0.08,0.63
47566,0.64,0.82
47567,0.06,0.4
47568,0.06,0.36
47569,0.18,0.21
47570,0.03,0.05
47571,0.4,0.72
47572,0.66,0.67
47573,0.35,0.82
47574,0.36,0.5
47575,0.1,0.64
47576,0.25,0.4
47577,0.03,0.9
47578,0.04,0.16
47579,0.09,0.58
47580,0.07,0.28
47581,0.1,0.17
47582,0.06,0.58
47583,0.05,0.03
47584,0.31,0.71
47585,0.1,0.87
47586,0.3,0.61
47587,0.76,0.92
47588,0.13,0.45
47589,0.31,0.66
47590,0.12,0.64
47591,0.04,0.15
47592,0.02,0.06
47593,0.13,0.21
47594,0.11,0.44
47595,0.04,0.25
47596,0.18,0.57
47597,0.16,0.34
47598,0.11,0.66
47599,0.14,0.1
47600,0.07,0.4
47601,0.05,0.43
47602,0.15,0.33
47603,0.03,0.34
47604,0.03,0.63
47605,0.03,0.07
47606,0.17,0.37
47607,0.02,0.1
47608,0.5,0.69
47609,0.14,0.36
47610,0.14,0.28
47611,0.06,0.65
47612,0.02,0.23
47613,0.7,0.57
47614,0.11,0.28
47615,0.34,0.92
47616,0.07,0.82
47617,0.22,0.36
47618,0.04,0.75
47619,0.15,0.46
47620,0.17,0.33
47621,0.19,0.41
47622,0.38,0.31
47623,0.18,0.86
47624,0.03,0.04
47625,0.02,0.06
47626,0.05,0.16
47627,0.34,0.6
47628,0.1,0.55
47629,0.25,0.91
47630,0.04,0.16
47631,0.04,0.19
47632,0.41,0.78
47633,0.01,0.3
47634,0.14,0.88
47635,0.1,0.15
47636,0.59,0.72
47637,0.14,0.46
47638,0.33,0.17
47639,0.21,0.19
47640,0.31,0.66
47641,0.1,0.51
47642,0.11,0.43
47643,0.48,0.6
47644,0.17,0.51
47645,0.4,0.75
47646,0.22,0.69
47647,0.09,0.49
47648,0.09,0.61
47649,0.18,0.39
47650,0.77,0.93
47651,0.05,0.08
47652,0.18,0.68
47653,0.58,0.85
47654,0.19,0.26
47655,0.07,0.44
47656,0.12,0.61
47657,0.14,0.51
47658,0.53,0.76
47659,0.17,0.87
47660,0.13,0.36
47661,0.27,0.51
47662,0.02,0.12
47663,0.12,0.76
47664,0.05,0.16
47665,0.08,0.15
47666,0.55,0.84
47667,0.16,0.27
47668,0.79,0.81
47669,0.24,0.54
47670,0.45,0.73
47671,0.09,0.58
47672,0.11,0.25
47673,0.06,0.33
47674,0.26,0.66
47675,0.19,0.82
47676,0.43,0.71
47677,0.16,0.53
47678,0.05,0.28
47679,0.26,0.61
47680,0.25,0.57
47681,0.06,0.69
47682,0.82,0.91
47683,0.04,0.07
47684,0.34,0.62
47685,0.1,0.68
47686,0.01,0.08
47687,0.32,0.46
47688,0.74,0.88
47689,0.08,0.17
47690,0.05,0.29
47691,0.28,0.44
47692,0.09,0.76
47693,0.21,0.75
47694,0.1,0.22
47695,0.11,0.9
47696,0.05,0.12
47697,0.01,0.1
47698,0.02,0.05
47699,0.6,0.84
47700,0.1,0.26
47701,0.06,0.66
47702,0.04,0.17
47703,0.07,0.17
47704,0.08,0.25
47705,0.06,0.89
47706,0.26,0.27
47707,0.12,0.34
47708,0.07,0.17
47709,0.19,0.76
47710,0.15,0.43
47711,0.09,0.21
47712,0.26,0.62
47713,0.32,0.61
47714,0.51,0.67
47715,0.08,0.91
47716,0.16,0.41
47717,0.17,0.68
47718,0.41,0.53
47719,0.09,0.38
47720,0.21,0.89
47721,0.32,0.6
47722,0.48,0.79
47723,0.12,0.45
47724,0.35,0.52
47725,0.29,0.36
47726,0.15,0.17
47727,0.14,0.61
47728,0.13,0.45
47729,0.5,0.78
47730,0.05,0.27
47731,0.08,0.25
47732,0.24,0.32
47733,0.38,0.7
47734,0.21,0.3
47735,0.07,0.4
47736,0.02,0.07
47737,0.17,0.26
47738,0.09,0.18
47739,0.47,0.6
47740,0.1,0.16
47741,0.51,0.74
47742,0.16,0.51
47743,0.27,0.43
47744,0.24,0.29
47745,0.18,0.59
47746,0.22,0.56
47747,0.58,0.83
47748,0.78,0.87
47749,0.12,0.25
47750,0.32,0.28
47751,0.8,0.91
47752,0.37,0.87
47753,0.09,0.11
47754,0.34,0.71
47755,0.12,0.81
47756,0.43,0.76
47757,0.09,0.75
47758,0.52,0.8
47759,0.06,0.21
47760,0.09,0.18
47761,0.29,0.94
47762,0.11,0.15
47763,0.23,0.68
47764,0.04,0.29
47765,0.06,0.56
47766,0.28,0.33
47767,0.05,0.56
47768,0.24,0.47
47769,0.38,0.74
47770,0.31,0.72
47771,0.14,0.27
47772,0.09,0.47
47773,0.13,0.4
47774,0.03,0.07
47775,0.08,0.21
47776,0.46,0.7
47777,0.06,0.22
47778,0.11,0.29
47779,0.03,0.26
47780,0.56,0.69
47781,0.04,0.15
47782,0.09,0.27
47783,0.26,0.38
47784,0.1,0.2
47785,0.05,0.28
47786,0.26,0.25
47787,0.07,0.18
47788,0.07,0.43
47789,0.31,0.79
47790,0.16,0.89
47791,0.42,0.48
47792,0.09,0.15
47793,0.01,0.5
47794,0.11,0.2
47795,0.02,0.61
47796,0.1,0.46
47797,0.12,0.7
47798,0.23,0.14
47799,0.09,0.14
47800,0.07,0.47
47801,0.21,0.42
47802,0.47,0.57
47803,0.11,0.22
47804,0.32,0.3
47805,0.06,0.17
47806,0.03,0.17
47807,0.4,0.7
47808,0.16,0.21
47809,0.88,0.89
47810,0.14,0.74
47811,0.38,0.7
47812,0.05,0.77
47813,0.18,0.57
47814,0.07,0.14
47815,0.11,0.26
47816,0.17,0.58
47817,0.02,0.09
47818,0.07,0.42
47819,0.64,0.32
47820,0.05,0.35
47821,0.64,0.41
47822,0.09,0.68
47823,0.19,0.25
47824,0.21,0.69
47825,0.04,0.27
47826,0.47,0.84
47827,0.5,0.77
47828,0.14,0.54
47829,0.02,0.17
47830,0.04,0.52
47831,0.04,0.22
47832,0.05,0.01
47833,0.18,0.64
47834,0.13,0.2
47835,0.09,0.27
47836,0.23,0.25
47837,0.07,0.4
47838,0.06,0.82
47839,0.07,0.55
47840,0.16,0.63
47841,0.11,0.2
47842,0.04,0.29
47843,0.14,0.26
47844,0.28,0.88
47845,0.23,0.53
47846,0.15,0.54
47847,0.74,0.99
47848,0.33,0.73
47849,0.06,0.05
47850,0.2,0.53
47851,0.54,0.91
47852,0.04,0.4
47853,0.52,0.81
47854,0.07,0.84
47855,0.08,0.17
47856,0.01,0.09
47857,0.46,0.41
47858,0.33,0.79
47859,0.06,0.69
47860,0.12,0.25
47861,0.02,0.15
47862,0.0,0.04
47863,0.1,0.37
47864,0.06,0.37
47865,0.23,0.57
47866,0.1,0.28
47867,0.05,0.12
47868,0.02,0.36
47869,0.1,0.44
47870,0.13,0.21
47871,0.45,0.74
47872,0.29,0.54
47873,0.02,0.16
47874,0.06,0.86
47875,0.11,0.42
47876,0.11,0.14
47877,0.09,0.18
47878,0.05,0.06
47879,0.34,0.73
47880,0.11,0.93
47881,0.07,0.25
47882,0.4,0.49
47883,0.1,0.16
47884,0.11,0.52
47885,0.14,0.46
47886,0.02,0.15
47887,0.08,0.27
47888,0.15,0.26
47889,0.05,0.38
47890,0.12,0.46
47891,0.1,0.44
47892,0.42,0.68
47893,0.06,0.03
47894,0.06,0.23
47895,0.06,0.78
47896,0.06,0.17
47897,0.12,0.4
47898,0.12,0.16
47899,0.15,0.34
47900,0.13,0.51
47901,0.1,0.4
47902,0.06,0.41
47903,0.37,0.64
47904,0.23,0.88
47905,0.35,0.56
47906,0.12,0.47
47907,0.07,0.78
47908,0.24,0.53
47909,0.22,0.82
47910,0.31,0.57
47911,0.17,0.45
47912,0.12,0.92
47913,0.18,0.34
47914,0.15,0.17
47915,0.09,0.56
47916,0.15,0.29
47917,0.2,0.26
47918,0.1,0.15
47919,0.19,0.39
47920,0.17,0.31
47921,0.08,0.06
47922,0.03,0.11
47923,0.06,0.36
47924,0.18,0.88
47925,0.07,0.77
47926,0.07,0.9
47927,0.06,0.27
47928,0.49,0.8
47929,0.14,0.54
47930,0.15,0.38
47931,0.05,0.17
47932,0.02,0.31
47933,0.18,0.46
47934,0.03,0.11
47935,0.65,0.78
47936,0.79,0.97
47937,0.68,0.81
47938,0.06,0.66
47939,0.21,0.73
47940,0.49,0.81
47941,0.16,0.46
47942,0.01,0.18
47943,0.16,0.32
47944,0.15,0.68
47945,0.21,0.36
47946,0.74,0.77
47947,0.12,0.78
47948,0.15,0.8
47949,0.23,0.72
47950,0.46,0.72
47951,0.01,0.05
47952,0.03,0.09
47953,0.17,0.31
47954,0.21,0.85
47955,0.2,0.43
47956,0.52,0.84
47957,0.24,0.36
47958,0.12,0.58
47959,0.21,0.67
47960,0.09,0.56
47961,0.66,0.72
47962,0.13,0.74
47963,0.11,0.57
47964,0.06,0.12
47965,0.24,0.38
47966,0.06,0.71
47967,0.03,0.92
47968,0.06,0.28
47969,0.02,0.07
47970,0.08,0.62
47971,0.14,0.33
47972,0.04,0.27
47973,0.21,0.47
47974,0.28,0.53
47975,0.1,0.5
47976,0.11,0.21
47977,0.15,0.66
47978,0.08,0.43
47979,0.02,0.08
47980,0.55,0.62
47981,0.04,0.23
47982,0.03,0.17
47983,0.03,0.19
47984,0.03,0.13
47985,0.11,0.19
47986,0.05,0.24
47987,0.0,0.11
47988,0.74,0.86
47989,0.12,0.18
47990,0.31,0.49
47991,0.43,0.72
47992,0.41,0.37
47993,0.15,0.56
47994,0.56,0.65
47995,0.59,0.92
47996,0.9,0.62
47997,0.05,0.14
47998,0.82,0.86
47999,0.38,0.65
48000,0.23,0.18
48001,0.15,0.51
48002,0.26,0.36
48003,0.17,0.7
48004,0.36,0.52
48005,0.42,0.33
48006,0.26,0.71
48007,0.05,0.41
48008,0.41,0.8
48009,0.06,0.32
48010,0.1,0.41
48011,0.29,0.41
48012,0.36,0.63
48013,0.22,0.25
48014,0.51,0.6
48015,0.02,0.2
48016,0.1,0.52
48017,0.15,0.29
48018,0.3,0.7
48019,0.59,0.83
48020,0.38,0.81
48021,0.15,0.65
48022,0.08,0.17
48023,0.1,0.21
48024,0.2,0.75
48025,0.08,0.17
48026,0.13,0.23
48027,0.04,0.27
48028,0.06,0.52
48029,0.02,0.34
48030,0.32,0.78
48031,0.15,0.4
48032,0.24,0.59
48033,0.05,0.17
48034,0.12,0.26
48035,0.04,0.11
48036,0.03,0.08
48037,0.06,0.43
48038,0.49,0.72
48039,0.11,0.87
48040,0.11,0.76
48041,0.64,0.71
48042,0.01,0.1
48043,0.09,0.59
48044,0.45,0.78
48045,0.09,0.52
48046,0.14,0.17
48047,0.05,0.89
48048,0.06,0.62
48049,0.07,0.37
48050,0.29,0.83
48051,0.1,0.38
48052,0.05,0.17
48053,0.4,0.81
48054,0.4,0.56
48055,0.16,0.54
48056,0.65,0.83
48057,0.11,0.13
48058,0.08,0.83
48059,0.12,0.32
48060,0.77,0.86
48061,0.12,0.28
48062,0.3,0.45
48063,0.09,0.4
48064,0.13,0.71
48065,0.02,0.08
48066,0.11,0.32
48067,0.03,0.13
48068,0.8,0.94
48069,0.72,0.8
48070,0.07,0.69
48071,0.21,0.66
48072,0.02,0.09
48073,0.3,0.5
48074,0.6,0.83
48075,0.08,0.71
48076,0.79,0.89
48077,0.02,0.3
48078,0.05,0.08
48079,0.16,0.4
48080,0.2,0.81
48081,0.22,0.9
48082,0.2,0.43
48083,0.2,0.63
48084,0.4,0.65
48085,0.05,0.09
48086,0.03,0.08
48087,0.11,0.76
48088,0.12,0.11
48089,0.22,0.92
48090,0.45,0.54
48091,0.62,0.89
48092,0.17,0.2
48093,0.26,0.54
48094,0.08,0.27
48095,0.8,0.76
48096,0.24,0.51
48097,0.17,0.89
48098,0.24,0.61
48099,0.25,0.46
48100,0.12,0.41
48101,0.19,0.58
48102,0.72,0.72
48103,0.13,0.3
48104,0.14,0.56
48105,0.12,0.8
48106,0.41,0.76
48107,0.61,0.67
48108,0.1,0.17
48109,0.23,0.35
48110,0.03,0.87
48111,0.13,0.67
48112,0.08,0.17
48113,0.39,0.81
48114,0.07,0.2
48115,0.02,0.58
48116,0.11,0.62
48117,0.03,0.06
48118,0.03,0.5
48119,0.4,0.56
48120,0.29,0.69
48121,0.08,0.19
48122,0.07,0.78
48123,0.05,0.11
48124,0.05,0.36
48125,0.23,0.54
48126,0.13,0.33
48127,0.06,0.18
48128,0.18,0.69
48129,0.05,0.26
48130,0.7,0.85
48131,0.06,0.63
48132,0.08,0.06
48133,0.2,0.43
48134,0.23,0.73
48135,0.58,0.81
48136,0.88,0.98
48137,0.43,0.87
48138,0.06,0.13
48139,0.58,0.77
48140,0.04,0.1
48141,0.08,0.23
48142,0.82,0.96
48143,0.12,0.58
48144,0.77,0.95
48145,0.26,0.17
48146,0.24,0.56
48147,0.09,0.58
48148,0.12,0.3
48149,0.01,0.09
48150,0.61,0.65
48151,0.52,0.42
48152,0.05,0.12
48153,0.47,0.77
48154,0.16,0.28
48155,0.32,0.8
48156,0.03,0.18
48157,0.13,0.37
48158,0.16,0.44
48159,0.22,0.3
48160,0.01,0.02
48161,0.06,0.24
48162,0.75,0.81
48163,0.08,0.16
48164,0.08,0.36
48165,0.48,0.59
48166,0.03,0.11
48167,0.49,0.57
48168,0.47,0.75
48169,0.12,0.17
48170,0.13,0.27
48171,0.11,0.71
48172,0.17,0.33
48173,0.33,0.47
48174,0.3,0.68
48175,0.04,0.15
48176,0.05,0.24
48177,0.32,0.67
48178,0.44,0.68
48179,0.05,0.14
48180,0.07,0.47
48181,0.17,0.26
48182,0.09,0.36
48183,0.04,0.15
48184,0.03,0.1
48185,0.23,0.76
48186,0.75,0.86
48187,0.14,0.65
48188,0.1,0.37
48189,0.16,0.43
48190,0.03,0.13
48191,0.79,0.97
48192,0.21,0.67
48193,0.07,0.19
48194,0.27,0.55
48195,0.07,0.18
48196,0.09,0.44
48197,0.02,0.94
48198,0.08,0.3
48199,0.24,0.47
48200,0.0,0.13
48201,0.19,0.68
48202,0.11,0.22
48203,0.14,0.4
48204,0.55,0.8
48205,0.34,0.57
48206,0.1,0.12
48207,0.05,0.25
48208,0.06,0.3
48209,0.28,0.86
48210,0.08,0.24
48211,0.08,0.12
48212,0.09,0.36
48213,0.04,0.16
48214,0.64,0.74
48215,0.19,0.26
48216,0.06,0.11
48217,0.67,0.96
48218,0.17,0.44
48219,0.41,0.7
48220,0.07,0.14
48221,0.3,0.29
48222,0.06,0.23
48223,0.27,0.67
48224,0.11,0.21
48225,0.31,0.85
48226,0.05,0.17
48227,0.58,0.62
48228,0.08,0.44
48229,0.49,0.7
48230,0.14,0.38
48231,0.33,0.28
48232,0.15,0.35
48233,0.05,0.22
48234,0.08,0.13
48235,0.71,0.86
48236,0.51,0.78
48237,0.01,0.04
48238,0.16,0.37
48239,0.21,0.63
48240,0.84,0.93
48241,0.21,0.24
48242,0.28,0.6
48243,0.02,0.15
48244,0.12,0.41
48245,0.56,0.76
48246,0.15,0.46
48247,0.18,0.41
48248,0.09,0.17
48249,0.06,0.14
48250,0.46,0.85
48251,0.06,0.28
48252,0.59,0.81
48253,0.12,0.19
48254,0.25,0.83
48255,0.34,0.89
48256,0.18,0.51
48257,0.05,0.56
48258,0.06,0.1
48259,0.67,0.84
48260,0.23,0.55
48261,0.07,0.16
48262,0.22,0.54
48263,0.15,0.13
48264,0.09,0.26
48265,0.26,0.27
48266,0.1,0.24
48267,0.26,0.43
48268,0.73,0.88
48269,0.27,0.43
48270,0.34,0.85
48271,0.06,0.14
48272,0.09,0.88
48273,0.06,0.17
48274,0.35,0.87
48275,0.37,0.51
48276,0.06,0.88
48277,0.05,0.83
48278,0.17,0.24
48279,0.06,0.11
48280,0.04,0.19
48281,0.32,0.6
48282,0.11,0.73
48283,0.16,0.57
48284,0.18,0.5
48285,0.25,0.46
48286,0.24,0.93
48287,0.03,0.15
48288,0.49,0.77
48289,0.03,0.32
48290,0.52,0.89
48291,0.35,0.6
48292,0.16,0.74
48293,0.13,0.22
48294,0.38,0.82
48295,0.38,0.59
48296,0.64,0.88
48297,0.47,0.64
48298,0.07,0.58
48299,0.2,0.75
48300,0.04,0.07
48301,0.14,0.49
48302,0.05,0.14
48303,0.11,0.08
48304,0.05,0.19
48305,0.17,0.52
48306,0.1,0.16
48307,0.03,0.15
48308,0.06,0.22
48309,0.2,0.51
48310,0.12,0.47
48311,0.07,0.32
48312,0.13,0.23
48313,0.3,0.55
48314,0.04,0.26
48315,0.08,0.43
48316,0.1,0.18
48317,0.05,0.27
48318,0.49,0.24
48319,0.13,0.15
48320,0.45,0.69
48321,0.05,0.05
48322,0.05,0.4
48323,0.05,0.18
48324,0.15,0.26
48325,0.09,0.41
48326,0.81,0.93
48327,0.14,0.32
48328,0.05,0.91
48329,0.07,0.09
48330,0.1,0.71
48331,0.44,0.47
48332,0.07,0.42
48333,0.2,0.38
48334,0.03,0.09
48335,0.45,0.86
48336,0.18,0.33
48337,0.09,0.88
48338,0.04,0.28
48339,0.02,0.08
48340,0.32,0.49
48341,0.76,0.88
48342,0.02,0.3
48343,0.69,0.91
48344,0.11,0.44
48345,0.31,0.66
48346,0.16,0.64
48347,0.04,0.04
48348,0.06,0.18
48349,0.09,0.26
48350,0.53,0.87
48351,0.17,0.76
48352,0.2,0.82
48353,0.2,0.46
48354,0.0,0.92
48355,0.03,0.4
48356,0.2,0.79
48357,0.09,0.45
48358,0.41,0.73
48359,0.08,0.39
48360,0.48,0.7
48361,0.39,0.66
48362,0.09,0.33
48363,0.4,0.73
48364,0.14,0.66
48365,0.5,0.66
48366,0.16,0.5
48367,0.26,0.56
48368,0.25,0.7
48369,0.44,0.65
48370,0.15,0.58
48371,0.03,0.52
48372,0.13,0.64
48373,0.27,0.56
48374,0.12,0.64
48375,0.04,0.19
48376,0.07,0.44
48377,0.03,0.07
48378,0.3,0.42
48379,0.12,0.24
48380,0.24,0.33
48381,0.1,0.32
48382,0.71,0.82
48383,0.0,0.07
48384,0.15,0.23
48385,0.21,0.31
48386,0.0,0.03
48387,0.06,0.15
48388,0.02,0.12
48389,0.05,0.52
48390,0.09,0.24
48391,0.06,0.54
48392,0.33,0.47
48393,0.41,0.77
48394,0.64,0.71
48395,0.25,0.63
48396,0.8,0.88
48397,0.54,0.71
48398,0.04,0.19
48399,0.46,0.86
48400,0.23,0.55
48401,0.08,0.96
48402,0.28,0.64
48403,0.1,0.11
48404,0.04,0.15
48405,0.11,0.23
48406,0.42,0.34
48407,0.11,0.51
48408,0.11,0.23
48409,0.06,0.6
48410,0.2,0.32
48411,0.01,0.11
48412,0.03,0.19
48413,0.05,0.81
48414,0.17,0.36
48415,0.53,0.92
48416,0.02,0.86
48417,0.02,0.11
48418,0.21,0.6
48419,0.41,0.72
48420,0.15,0.31
48421,0.07,0.56
48422,0.41,0.94
48423,0.23,0.62
48424,0.12,0.63
48425,0.1,0.31
48426,0.05,0.11
48427,0.03,0.14
48428,0.04,0.24
48429,0.15,0.36
48430,0.06,0.64
48431,0.15,0.76
48432,0.08,0.33
48433,0.05,0.15
48434,0.89,0.93
48435,0.23,0.38
48436,0.15,0.53
48437,0.55,0.56
48438,0.22,0.84
48439,0.07,0.47
48440,0.21,0.9
48441,0.09,0.24
48442,0.29,0.87
48443,0.06,0.96
48444,0.4,0.89
48445,0.04,0.89
48446,0.09,0.41
48447,0.11,0.45
48448,0.02,0.14
48449,0.48,0.62
48450,0.1,0.2
48451,0.5,0.81
48452,0.07,0.42
48453,0.08,0.9
48454,0.46,0.66
48455,0.13,0.24
48456,0.08,0.26
48457,0.41,0.58
48458,0.34,0.77
48459,0.08,0.17
48460,0.02,0.22
48461,0.07,0.16
48462,0.11,0.68
48463,0.15,0.45
48464,0.09,0.07
48465,0.14,0.38
48466,0.04,0.29
48467,0.15,0.7
48468,0.18,0.62
48469,0.4,0.62
48470,0.18,0.44
48471,0.28,0.48
48472,0.18,0.6
48473,0.73,0.9
48474,0.05,0.1
48475,0.36,0.41
48476,0.15,0.7
48477,0.66,0.84
48478,0.11,0.17
48479,0.17,0.43
48480,0.07,0.06
48481,0.08,0.22
48482,0.1,0.57
48483,0.39,0.83
48484,0.06,0.39
48485,0.7,0.69
48486,0.14,0.5
48487,0.11,0.36
48488,0.09,0.19
48489,0.22,0.31
48490,0.28,0.83
48491,0.43,0.63
48492,0.57,0.91
48493,0.01,0.29
48494,0.04,0.13
48495,0.03,0.76
48496,0.03,0.05
48497,0.32,0.95
48498,0.03,0.03
48499,0.06,0.87
48500,0.15,0.7
48501,0.19,0.26
48502,0.08,0.73
48503,0.1,0.27
48504,0.08,0.16
48505,0.08,0.24
48506,0.47,0.64
48507,0.13,0.3
48508,0.39,0.68
48509,0.41,0.8
48510,0.37,0.66
48511,0.25,0.39
48512,0.1,0.45
48513,0.18,0.49
48514,0.03,0.58
48515,0.16,0.72
48516,0.08,0.57
48517,0.22,0.91
48518,0.21,0.49
48519,0.17,0.68
48520,0.16,0.49
48521,0.01,0.89
48522,0.32,0.64
48523,0.06,0.73
48524,0.7,0.72
48525,0.23,0.16
48526,0.6,0.91
48527,0.26,0.44
48528,0.07,0.65
48529,0.28,0.89
48530,0.17,0.5
48531,0.38,0.85
48532,0.1,0.83
48533,0.43,0.51
48534,0.05,0.28
48535,0.06,0.15
48536,0.53,0.62
48537,0.04,0.15
48538,0.07,0.3
48539,0.02,0.08
48540,0.12,0.51
48541,0.05,0.16
